timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:25:37.453Z","0","38","69","140813","24008","4859","5292","6276","2021","1466","662",""
"2026-07-27T02:25:38.329Z","0","24","75","64003","68483","17021","7003","9073","3548","1496","473",""
"2026-07-27T02:25:39.451Z","0","23","53","208262","276723","13247","5397","2637","8591","2805","2027",""
"2026-07-27T02:25:40.381Z","0","11","30","151279","117624","13249","2116","10506","5677","4682","959",""
"2026-07-27T02:25:41.287Z","0","20","34","64477","49713","11817","10928","12795","8913","5425","1333",""
"2026-07-27T02:25:42.487Z","0","38","26","133928","91433","8113","15435","22210","29438","5077","4973",""
"2026-07-27T02:25:43.459Z","0","43","43","233943","234733","73888","12092","44461","16242","11423","16534",""
"2026-07-27T02:25:44.521Z","0","57","57","577323","17827","6801","2617","3635","5112","4253","2711",""
"2026-07-27T02:25:45.368Z","0","53","63","287617","113174","3841","66450","2783","13826","6791","8424",""
"2026-07-27T02:25:46.303Z","0","56","78","194384","28923","5338","27578","8093","26489","20863","4753",""
"2026-07-27T02:25:47.419Z","0","64","90","164549","21701","10619","8340","1130","4273","4569","1872",""
"2026-07-27T02:25:48.259Z","0","54","100","139807","27571","23853","10742","4247","4560","3458","4889",""
"2026-07-27T02:25:49.363Z","0","67","91","1575024","115752","9453","32153","9640","42821","26703","7879",""
"2026-07-27T02:25:50.671Z","0","56","69","170486","117731","9841","3814","18459","17514","7758","9757",""
"2026-07-27T02:25:51.451Z","0","69","63","191790","17551","5438","13520","13531","15237","7989","2555",""
"2026-07-27T02:25:52.556Z","0","67","54","239749","109379","65231","6038","12349","11254","11298","6157",""
"2026-07-27T02:25:53.343Z","0","50","53","1743534","167033","12449","28220","21086","7842","2250","1190",""
"2026-07-27T02:25:54.619Z","0","37","56","976144","1045568","125439","14074","21062","41528","43762","9504",""
"2026-07-27T02:25:55.405Z","0","21","57","1706851","292085","104929","59195","14493","40950","31341","18645",""
"2026-07-27T02:25:56.245Z","0","20","48","1663885","370354","65738","18620","19133","20278","9336","4407",""
"2026-07-27T02:25:57.511Z","0","21","41","108980","118557","4642","12903","13177","6912","3802","1533",""
"2026-07-27T02:25:58.297Z","0","37","35","1579090","147169","6461","8561","38690","28584","39966","10469",""
"2026-07-27T02:25:59.239Z","0","27","21","277806","330084","12249","48235","29818","13676","21695","7540",""
"2026-07-27T02:26:00.271Z","0","24","24","733436","368843","81420","28880","18096","14224","17789","3679",""
"2026-07-27T02:26:01.531Z","0","41","41","233404","18169","14146","6280","8650","11079","3859","1393",""
"2026-07-27T02:26:02.623Z","0","34","74","269800","48465","42898","33712","24505","10621","6184","3526",""
"2026-07-27T02:26:03.403Z","0","35","77","148376","177938","22405","16305","5441","8367","3607","936",""
"2026-07-27T02:26:04.267Z","0","38","77","93906","164024","10416","40977","19429","8861","6961","2718",""
"2026-07-27T02:26:05.316Z","0","26","67","315834","150984","33802","16667","17329","17114","7183","2280",""
"2026-07-27T02:26:06.781Z","0","23","51","146625","111807","27964","6894","36084","7260","5667","1332",""
"2026-07-27T02:26:07.566Z","0","29","57","171896","53404","12033","11596","2259","6314","3275","782",""
"2026-07-27T02:26:08.382Z","0","47","67","76051","23775","12331","17953","11437","13391","6218","3992",""
"2026-07-27T02:26:09.186Z","0","47","70","186458","62927","10073","18136","13278","7503","30633","1348",""
"2026-07-27T02:26:10.207Z","0","74","77","358583","18597","20067","7469","13674","38587","9884","3201",""
"2026-07-27T02:26:11.430Z","0","81","80","467362","39521","19674","16079","26119","15340","10140","5389",""
"2026-07-27T02:26:12.229Z","0","78","70","98223","21729","5281","6782","6519","6534","2971","1178",""
"2026-07-27T02:26:13.495Z","0","63","84","427561","141065","120405","13540","14773","5501","3878","794",""
"2026-07-27T02:26:14.395Z","0","48","77","665610","171323","25381","23420","9608","40877","14208","3885",""
"2026-07-27T02:26:15.967Z","0","38","84","207646","46672","32171","23686","10145","6707","6144","2122",""
