timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:04:42.684Z","0","41","41","244541","21926","1100","4159","6101","6974","17615","8093",""
"2026-07-27T02:04:43.590Z","0","50","50","137374","103747","37916","25636","27007","17780","20076","15427",""
"2026-07-27T02:04:44.766Z","0","38","64","279401","15531","6633","5285","1788","948","789","957",""
"2026-07-27T02:04:45.648Z","0","16","70","1356125","87996","53635","50900","19109","13123","5967","2556",""
"2026-07-27T02:04:46.428Z","0","3","90","702124","139475","107885","71873","12742","15986","19301","5965",""
"2026-07-27T02:04:47.472Z","0","1","91","569721","1842327","747456","359320","343375","141967","87726","56500",""
"2026-07-27T02:04:48.564Z","0","1","87","58448","40065","17449","622","5394","2883","881","1527",""
"2026-07-27T02:04:49.530Z","0","1","77","2078613","386531","86994","50284","27469","27670","19088","6577",""
"2026-07-27T02:04:50.538Z","0","7","56","76173","47014","5525","928","4638","8135","2385","3283",""
"2026-07-27T02:04:51.660Z","0","26","50","13439","11386","4448","2869","4644","11780","4507","3314",""
"2026-07-27T02:04:52.530Z","0","47","54","10307","2598","2168","6571","4342","6936","3895","1399",""
"2026-07-27T02:04:53.646Z","0","48","44","271545","101732","3892","10336","15658","7923","5810","2128",""
"2026-07-27T02:04:54.534Z","0","40","74","202223","26682","34130","46174","5901","6114","7131","1470",""
"2026-07-27T02:04:55.740Z","0","16","77","409743","198284","64882","33748","30254","8550","7440","6576",""
"2026-07-27T02:04:56.550Z","0","1","77","293857","36435","16523","10031","4376","3709","5782","1485",""
