timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-28T01:42:08.767Z","0","23","38","630983","1070613","46648","19946","35346","29085","20237","5699",""
"2026-07-28T01:42:09.558Z","0","21","43","360980","15684","4947","1365","900","590","583","418",""
"2026-07-28T01:42:10.356Z","0","11","37","2761226","1085651","149296","39493","96466","66098","61748","13240",""
"2026-07-28T01:42:11.358Z","0","11","40","125001","52189","32900","36389","38241","44775","20519","4992",""
"2026-07-28T01:42:12.156Z","0","16","48","31703","317946","31255","21384","24092","15066","8244","5290",""
"2026-07-28T01:42:13.284Z","0","24","44","913117","599980","96107","96133","86545","63051","32495","30310",""
"2026-07-28T01:42:14.286Z","0","29","63","1983093","18797","22246","6744","2191","6113","5993","1146",""
"2026-07-28T01:42:15.900Z","0","8","53","75950","90043","1704","12690","1961","2264","1702","1487",""
"2026-07-28T01:42:18.432Z","0","16","53","1789458","488828","65936","31768","56324","70102","137940","47217",""
"2026-07-28T01:42:25.548Z","0","44","60","183449","64672","4603","15162","6202","9782","7108","2262",""
"2026-07-28T01:42:27.030Z","0","50","48","259465","84960","23138","6584","26894","26546","32845","12316",""
"2026-07-28T01:42:27.697Z","0","41","51","814322","129996","16443","58051","38751","32034","40780","26326",""
"2026-07-28T01:42:29.082Z","0","44","51","135264","22290","3999","6035","9684","5960","4957","2091",""
"2026-07-28T01:42:30.936Z","0","50","54","35356","13291","2209","1688","4617","3792","2019","1473",""
"2026-07-28T01:42:31.698Z","0","61","54","10842","11830","10384","4163","9250","17178","5984","4999",""
"2026-07-28T01:42:32.401Z","0","70","54","2072","2377","1166","758","2416","2733","1130","979",""
"2026-07-28T01:42:33.294Z","0","74","56","7976","5070","1944","6755","8795","4807","8842","1107",""
"2026-07-28T01:42:34.093Z","0","87","60","4112","2980","2553","3270","4599","10193","5537","3396",""
"2026-07-28T01:42:34.987Z","0","87","57","10135","5968","3027","1075","2254","6627","1750","717",""
"2026-07-28T01:42:36.528Z","0","83","53","12592","29828","5731","2503","12064","15308","18372","4551",""
"2026-07-28T01:42:37.326Z","0","91","37","7333","5457","1516","1259","22787","10041","4814","3663",""
"2026-07-28T01:42:38.124Z","0","74","40","15070","37997","7555","12961","3426","6768","11194","1669",""
"2026-07-28T01:42:39.097Z","0","63","30","375279","302659","8202","52650","127910","62712","11090","6531",""
"2026-07-28T01:42:39.925Z","0","50","35","1645292","56850","9878","5651","10184","5541","3836","2127",""
"2026-07-28T01:42:41.058Z","0","29","43","1269670","441932","64893","37113","38296","48887","48148","9103",""
"2026-07-28T01:42:42.096Z","0","37","38","1298797","332298","26070","151581","163320","140041","79582","71404",""
"2026-07-28T01:42:43.051Z","0","53","50","29542","1423","5098","12263","4291","31516","14978","7585",""
"2026-07-28T01:42:44.190Z","0","57","56","256884","40986","10537","14704","1569","9349","5161","11187",""
"2026-07-28T01:42:45.258Z","0","74","63","2257732","59691","26604","11691","13717","41508","5243","15465",""
"2026-07-28T01:42:46.447Z","0","63","67","646065","347683","138380","89764","30979","49600","99659","36766",""
"2026-07-28T01:42:47.238Z","0","43","57","77593","37446","3617","2856","2970","5160","4917","1240",""
"2026-07-28T01:42:48.037Z","0","41","44","1215796","132112","4965","15864","22831","19397","26668","5273",""
